run_id,ticker,execution_timestamp,model_name,git_hash,run_config,predictions,metrics,shap_importance
1751732807225363968,RYCEY,2025-07-05 16:26:47.225379,Ensemble_v1,b30175110da76bb385640f9872c173302a06fd84,"{""XGBoost"": {""n_estimators"": 100, ""random_state"": 42, ""eval_metric"": ""logloss""}, ""Transformer"": {""d_model"": 128, ""nhead"": 8, ""num_layers"": 4, ""num_classes"": 2, ""lr"": 0.0001, ""batch_size"": 256, ""epochs"": 50}}","{""probabilities"": [0.7497308254241943, 0.5943620204925537, 0.5301017761230469, 0.6840041875839233, 0.4076955318450928, 0.32413408160209656, 0.8096635937690735, 0.8881728649139404, 0.8099594116210938, 0.8408321142196655, 0.9089227318763733, 0.8366791009902954, 0.9206482172012329, 0.9434736967086792, 0.9627677202224731, 0.9564056396484375, 0.9556999206542969, 0.8882055878639221, 0.6278755068778992, 0.7229752540588379, 0.6084868311882019, 0.5288580656051636, 0.5916558504104614, 0.6572555303573608, 0.6061136722564697, 0.722283124923706, 0.4596916139125824, 0.3062726855278015, 0.4216311573982239, 0.3546798825263977, 0.4359656274318695, 0.2202952802181244, 0.5886461734771729, 0.3553955852985382, 0.56276535987854, 0.7061800360679626, 0.814664363861084, 0.5202714204788208, 0.7340481281280518, 0.6866117715835571, 0.6780960559844971, 0.5893515944480896, 0.6659552454948425, 0.39502766728401184, 0.5851936936378479, 0.44329309463500977, 0.3124106526374817, 0.4479919672012329, 0.47079402208328247, 0.43418172001838684, 0.4563347101211548, 0.43621891736984253, 0.38658860325813293, 0.3302866220474243, 0.29620468616485596, 0.4359356164932251, 0.47483310103416443, 0.45979300141334534, 0.335472047328949, 0.34031376242637634, 0.41045066714286804, 0.3114243149757385, 0.4768306016921997, 0.5161445140838623, 0.48013460636138916, 0.29760488867759705, 0.17568345367908478, 0.24206110835075378, 0.3025188446044922, 0.3565469980239868, 0.40473702549934387, 0.3679318130016327, 0.6246545910835266, 0.5924329161643982, 0.4711332321166992, 0.7321797013282776, 0.8478309512138367, 0.8034611940383911, 0.7617872953414917, 0.8088501691818237, 0.8521847724914551, 0.9428036212921143, 0.8699818849563599, 0.9086593389511108, 0.8415871858596802, 0.7172660231590271, 0.6566433906555176, 0.7627753019332886, 0.8047662377357483, 0.809491753578186, 0.5278386473655701, 0.7368178367614746, 0.8471206426620483, 0.9054537415504456, 0.914462685585022, 0.9419747591018677, 0.9626044034957886, 0.9295076131820679, 0.8255324363708496, 0.8716847896575928, 0.7005559206008911, 0.9251891374588013, 0.9247854948043823, 0.9294063448905945, 0.9121473431587219, 0.9109903573989868, 0.564306378364563, 0.39415639638900757, 0.6842808723449707, 0.6562689542770386, 0.6488751173019409, 0.6511276960372925, 0.6933969259262085, 0.7943339347839355, 0.8366415500640869, 0.8384318351745605, 0.3845221698284149, 0.4718068242073059, 0.5373430252075195, 0.43669965863227844, 0.2934214472770691, 0.4873085618019104, 0.5163947343826294, 0.6147240400314331, 0.37475597858428955, 0.11179608106613159, 0.049917809665203094, 0.23128019273281097, 0.4514191448688507, 0.47317466139793396, 0.3614298105239868, 0.44219905138015747, 0.47090184688568115, 0.5115172863006592, 0.5275984406471252, 0.5806949734687805, 0.24425101280212402, 0.685152530670166, 0.4745848774909973, 0.8452885746955872, 0.8140933513641357, 0.7845782041549683, 0.8482824563980103, 0.9281169176101685, 0.5372225642204285, 0.3856244385242462, 0.41934919357299805, 0.7420620918273926, 0.7229993939399719, 0.6653062105178833, 0.6834956407546997, 0.5458415746688843, 0.5936538577079773, 0.7284567356109619, 0.730414092540741, 0.634159505367279, 0.6988734006881714, 0.6544482707977295, 0.711144208908081, 0.5489464998245239, 0.5122053623199463, 0.756142258644104, 0.7085020542144775, 0.61313796043396, 0.7293529510498047, 0.6905829906463623, 0.5041175484657288, 0.6918846368789673, 0.670294463634491, 0.7159707546234131, 0.5414307713508606, 0.4978393614292145, 0.6373076438903809, 0.5591790080070496, 0.7122077345848083, 0.6405993103981018, 0.48411819338798523, 0.5435059070587158, 0.34056800603866577, 0.3819159269332886, 0.4059648811817169, 0.40383315086364746, 0.30973273515701294, 0.5550026893615723, 0.2778398394584656, 0.18232622742652893, 0.07640907168388367, 0.24853819608688354, 0.24850276112556458, 0.30350831151008606, 0.273607075214386, 0.4099220633506775, 0.30699393153190613, 0.3482648730278015, 0.4023095965385437, 0.15486595034599304, 0.5890853404998779, 0.34793904423713684, 0.3017657399177551, 0.3293571472167969, 0.41008099913597107, 0.3489985466003418, 0.6068756580352783, 0.6338976621627808, 0.6053459048271179, 0.4900752305984497, 0.75714111328125, 0.6389362812042236, 0.7631199359893799, 0.8589646816253662, 0.5742239952087402, 0.6248153448104858, 0.8031884431838989, 0.6750063300132751, 0.5832327008247375, 0.48367542028427124, 0.5540168285369873, 0.7504932880401611, 0.6851664781570435, 0.6152222156524658, 0.6030267477035522, 0.6386091113090515, 0.394552081823349, 0.44797593355178833, 0.6081138849258423, 0.4207046926021576, 0.57675701379776, 0.6863039135932922, 0.2517862915992737, 0.44747400283813477, 0.559863269329071, 0.5147550702095032, 0.37609925866127014, 0.424925833940506, 0.3444918394088745, 0.41517817974090576, 0.6524007320404053, 0.5443989634513855, 0.5883281230926514, 0.5846923589706421, 0.4493951201438904, 0.3859107792377472, 0.582216739654541, 0.5152647495269775, 0.5028115510940552, 0.20454825460910797, 0.5064836740493774, 0.5779885053634644, 0.3446541428565979, 0.40227800607681274, 0.70151287317276, 0.3902379274368286, 0.5698157548904419, 0.44817042350769043, 0.4093899130821228, 0.5345531702041626, 0.3040587306022644, 0.28049346804618835, 0.37731945514678955, 0.3597196340560913, 0.24696017801761627, 0.21254631876945496, 0.5812678337097168, 0.2549034357070923, 0.12457820773124695, 0.1309131681919098, 0.4716283082962036, 0.45473170280456543, 0.5890408158302307, 0.6691012978553772, 0.7697421312332153, 0.6546965837478638, 0.5639584064483643, 0.6539105176925659, 0.6507622003555298, 0.4992213249206543, 0.4182320833206177, 0.31003376841545105, 0.36024993658065796, 0.33541369438171387, 0.119126096367836, 0.18552705645561218, 0.4305110275745392, 0.3958554267883301, 0.2405676245689392, 0.23396018147468567, 0.34238946437835693, 0.3878302276134491, 0.1477106511592865, 0.1815400868654251, 0.37524211406707764, 0.40449953079223633, 0.3511662483215332, 0.31426137685775757, 0.3575485646724701, 0.32211387157440186, 0.5533037781715393, 0.547967791557312, 0.5982915163040161, 0.5626711845397949, 0.5711401700973511, 0.492035835981369, 0.5090862512588501, 0.45076942443847656, 0.3228166401386261, 0.16265636682510376, 0.3432691693305969, 0.07325252145528793, 0.12092278152704239, 0.3352396786212921, 0.30597633123397827, 0.059671550989151, 0.13774451613426208, 0.09247471392154694, 0.11482247710227966, 0.29923102259635925, 0.28032222390174866, 0.14366227388381958, 0.09863545000553131, 0.05704130604863167, 0.10417485982179642, 0.18970796465873718, 0.2194199562072754, 0.24816128611564636, 0.17739444971084595, 0.13434948027133942, 0.17326155304908752, 0.23371364176273346, 0.30778640508651733, 0.5929698944091797, 0.6076173782348633, 0.4607534408569336, 0.5030462145805359, 0.6183555126190186, 0.3841516971588135, 0.2661682963371277, 0.22578325867652893, 0.22834840416908264, 0.219453826546669, 0.312153160572052, 0.2713012993335724, 0.21492528915405273, 0.25372135639190674, 0.3559785485267639, 0.4232660233974457, 0.3990476727485657, 0.5593318939208984, 0.8068870306015015, 0.8332086801528931, 0.7522529363632202, 0.7526781558990479, 0.6560388803482056, 0.3807188868522644, 0.2664836645126343, 0.6002572774887085, 0.3189399540424347, 0.3841283917427063, 0.41949063539505005, 0.5025230646133423, 0.23851409554481506, 0.12064976990222931, 0.13454362750053406, 0.1845625340938568, 0.22175857424736023, 0.3966662883758545, 0.30374085903167725, 0.18428468704223633, 0.19891154766082764, 0.09402422606945038, 0.20293834805488586, 0.17431426048278809, 0.18238484859466553, 0.03894466534256935, 0.12352631986141205, 0.05451738089323044, 0.08342671394348145, 0.08554710447788239, 0.06944876909255981, 0.04737679287791252, 0.41595155000686646, 0.4483128786087036, 0.504214882850647, 0.23344558477401733, 0.32024189829826355, 0.05383501946926117, 0.13362769782543182, 0.40790507197380066, 0.2523382306098938, 0.1064198762178421, 0.2717594802379608, 0.43279770016670227, 0.2727874517440796, 0.15943539142608643, 0.32090482115745544, 0.502492368221283, 0.3282259702682495, 0.43061238527297974, 0.3358314335346222, 0.5154451131820679, 0.4330964684486389, 0.15612320601940155, 0.1062595471739769, 0.15841379761695862, 0.0638262927532196, 0.181705504655838, 0.5559336543083191, 0.5433093309402466, 0.5577884316444397, 0.5460200309753418, 0.5454431176185608, 0.38358190655708313, 0.555568516254425, 0.20337390899658203, 0.42185312509536743, 0.4900886118412018, 0.46792855858802795, 0.5378099083900452, 0.4026385247707367, 0.4382740557193756, 0.539996862411499, 0.3595547080039978, 0.42193686962127686, 0.29505306482315063, 0.3434428572654724, 0.382158100605011, 0.37213134765625, 0.25381386280059814, 0.15544216334819794, 0.1572588086128235, 0.1545431762933731, 0.11374566704034805, 0.09674553573131561, 0.10335326939821243, 0.10367349535226822]}","{""accuracy"": 0.5645161290322581, ""kelly_fraction"": -0.7926530092954636, ""up_prob"": 0.6284584980237155, ""down_prob"": 0.3715415019762846, ""trend_strength"": 1.0391003735637045, ""ci"": [-0.5541958018182842, 4.224195320977804], ""n_sims"": 506, ""simulated_slopes"": [-0.22554078393721308, 0.5026313156254947, -0.22257501445280475, 3.332872255744521, -0.014580760243717041, 1.156462204184793, 1.6350750751116008, -0.05513906679616124, 0.5370524405625906, 0.40671566509679363, -0.1748828737444346, 0.28437807939846993, -0.3747761096350084, 0.24698177346581673, 0.1711178538373886, -0.19385732878161854, 0.07454854707661103, 4.403552918150647, 5.549717836308327, -0.3266496203857903, 0.10997513094426041, 7.514138265229842, 0.2608147541034885, 3.5180090533729045, 1.2088654110630197, -0.08746801304903709, 0.8095154316701738, 0.7221703704127682, 0.06900482067809198, 1.6742571698378572, -0.2666630500756848, -0.26300896502243054, 1.2767430605750427, 0.7210310674878091, 2.774547527412416, -0.1882597113515675, 0.19685221790185847, 0.2803836385502214, -0.20473722968756347, 1.5669206779594425, -0.25107281472646853, 0.73912475046879, 0.3041833478034555, -0.2863607894164653, -0.27204083850205696, 0.7060129551169415, 0.4351363171942652, 4.191830361663858, 0.24326494774113738, -0.04981176037363945, 1.9557887502209141, 0.6185092721948634, 0.5114519688901806, 0.2808567461633633, -0.17440378471890014, 0.2396718380218158, 1.1567963149054985, 2.572851047792921, -0.2977799285021188, 3.111715537680737, 4.245238055264964, 0.7537144703800338, 2.795811863609456, -0.6024851014109208, -0.2846126449382256, -0.12146212631485512, 5.675284522963894, 0.003639550654645387, 0.3736598960760496, 3.0540620276058394, 0.9921087622005036, 5.037150097632798, -0.6098246579692955, 0.8599595389891878, 0.6508698101997716, 1.753336366683494, 0.00486530204428866, 3.541335521127858, -0.5288910455889259, 2.0570788097088077, 0.6732694282481113, 1.3291596526604872, 1.5259249358971623, 1.5730815431715137, 0.38704950824537315, 1.4992747325737434, 0.0912662354955405, 2.006929757766595, -0.1688347738669496, -0.03848029178988299, 0.5701333864771039, -0.5448673335388728, 0.3341697120351908, -0.038006956470191505, 0.18602542799341565, 0.954193796041749, 0.12939978022750026, 0.03739010643954077, -0.33427052558986725, 0.10685756786215772, 0.48396396663915725, 0.02008567024189308, -0.5286695418087143, 1.745193419466132, 1.3526992007896004, -0.15477091612511323, 0.15300589306266643, -0.35001263844121794, 0.4628847134354408, 1.6709888456149244, -0.1265445329312611, 0.6245236347218616, 0.0060669077362285355, 0.9444089833935753, -0.415702901684011, 0.4995314056730741, 2.1686203742198895, -0.8871102665998403, 0.022950730966050638, 0.12709643546393068, 1.0184888577243336, 1.3391190215327833, -0.29353828631044737, -0.5356268380891881, 15.735671954207987, 2.8683348573986605, -0.2570460405043407, 0.5133787453827203, 0.3167745856910632, -0.18461994835632314, 2.9080403386823153, -0.45576934556793997, -0.28857899217651045, 0.27043584093309025, -0.24569870134204325, -0.11292172816926183, 0.4563894715861114, 1.3743565796107726, -0.3698388813298993, 1.5431134835740443, 1.3787673203788464, 1.5065189357899207, 1.8904782727154645, 0.756159388042904, 1.6712393997488608, 0.5834517271608153, -0.10252000688235853, -0.10509414877759035, -0.089322489616223, -0.22059189043494828, -0.289262303466801, 0.010765632173948622, -0.4728957110235369, 0.3388268086338647, 0.6356716607039492, 0.1988240022136517, -0.35809381023013825, -0.5676400738805221, 1.424104779734135, -0.19952347478846177, 0.6265386683278967, -0.2617231092688082, 0.3470946604010754, 4.365894097791861, -0.26413015288420366, 1.932352092648972, -0.5205653713638139, 2.6567038014064024, -0.11571030284404053, -0.6022997202186138, -0.3834983261800392, -0.05287360731479901, 0.18813378594810118, 1.1836610948086925, 0.623884358594841, 0.6563197619581802, -0.060786759377308604, 0.027740593764362432, 2.1084364540166596, -0.9221920035712119, -0.04704298772019449, -0.9379937530543894, 0.12802445544855268, 0.10353482599599496, -0.8118275029525388, -0.04379268649820003, -0.7560429949734991, 0.6975926100432857, 0.08714796810120265, 0.7474370907249237, -0.023760407874872064, -0.17693294135565585, 0.10144225794145924, 0.16349223417516698, -0.36312938169935366, 0.5525287589481446, 0.7024731279969654, 0.06452579668134459, -0.03346033361581411, 0.1578445294924756, 1.3996282540907747, -0.2870989013476521, 4.0158860346286085, 0.20531229505685397, -0.4526185946980963, 0.18186560540974456, -0.45972133168528206, 0.11411722355981266, -0.21381400344242754, 0.35735912585567225, -0.554610917441852, -0.08978428781699034, 0.6975996120469, 1.278727434627692, 0.06071262255234311, -0.1856971201410876, 0.16909656638330509, 1.4300940526674895, -0.3443433795656375, 5.930428447452089, 0.03583085148881782, 1.0880985210479575, 1.1283382713145635, -0.0993978600675434, 0.3286911110954517, -0.14545025628090155, 0.5867471734308225, 4.234983640749119, 0.9100120412801325, 6.374724717368252, 1.8630798339177652, -0.4253574119003604, -0.09931044076163068, 0.7885020229252704, 6.890798902023751, 0.2735096518442273, 0.0341085592205822, -0.16366328842223998, 0.12101507125610995, 0.5525813853479028, 0.7894618672795434, 1.4680184969773922, -0.3032910297910067, 0.8098977338385678, -0.23797452221796025, 1.2985702965190205, 0.8788792285489269, -0.4576147677190459, 1.565512934169514, 2.654136562492303, -0.5285711202078364, 2.5763591717318075, 5.964287633118221, 0.6637948092825925, -0.032197817489563386, -0.07548103275433062, 2.768434439867855, 0.02017235320821956, 0.25319613668457047, -0.2312970370419453, 0.9693947298426, -0.13061675164594386, 0.7399141449833836, 0.19932471309415548, 0.5845403236574398, -0.7135493039083403, -0.3215521404280144, 1.3185580924202833, 0.22583243109536025, 1.4599584078206338, 0.3804058931984683, -0.3052404433179688, 0.11355999662454135, 0.5370755314262067, 0.02416743955274423, 1.0516838306857603, 0.33775403071260995, 0.2766408170028978, 0.6201229291769608, 0.42338585098422055, 2.995042466318219, 0.4228598507613213, 2.6782697032182696, -0.4650953994731469, 5.097229752608946, 1.0685140450081365, -0.18778299806739598, 3.4839089850401983, 0.5509574517177961, 0.0005327770031685783, -0.3394724114437951, -0.4192100785858456, 0.15400474269212344, -0.3012016809879928, 2.39986093126098, -0.6737966522049155, 0.014277024613566839, -0.34105754944226147, -0.12245946073048421, 0.70616378957879, 2.7885115878177182, 0.0496798177811073, 1.0255867254957316, 2.187589728728151, 1.0923890396107432, 1.2018387957738659, 0.022213870794948496, -0.018227960043906, 1.3346822036386583, -0.18471595562194862, -0.6780852387015824, -0.3944294061379199, 2.970043665389144, 1.183607736204135, 0.4751526838098984, 0.07829644022704702, -0.421990035393913, -0.2002086202586145, -0.37399627200029584, 3.142298074095983, 4.363380473190995, -0.0008938431421441216, 1.206387633029821, 1.2450499565740183, -0.36003182457369254, 0.6434209374840099, 0.45390822651188917, 0.07044270765404287, 1.4811196329880432, -0.792794949642836, -0.2863758814752081, -0.049161865847222784, -0.26001470243636016, -0.12838157309071346, 5.451297568594395, -0.06228702866907043, -0.637385488277826, -0.1655018303223939, 3.4417368589197643, 0.3582858183357672, -0.02449492638500231, 2.3550353659559975, 0.29029344416522185, 0.18772180329494728, 1.886583883847679, -0.21594189670567807, -0.2388413122074279, -0.5412318371761329, 0.3700770501451107, -0.42520224108457727, -0.10716106088557996, 0.2212156740914515, -0.33087825236688123, -0.4260749869845929, 0.09693939683972261, 1.0519825682478352, -0.9659896660637346, 0.5686784040490382, -0.4802017195068663, -0.04520845116021058, 0.6136507401567314, -0.19178928672139167, -0.03863030865997846, 10.940113270509578, 2.1611878480867093, -0.8508621261228387, -0.13889359982329405, -0.030969990585440827, 1.4221707383227975, 1.0221651038387702, -0.18555504067608888, 0.2714279988648912, 1.1407201836345024, 0.3898314091675306, 0.15483364725782817, 4.001135038068408, -0.1942536627020001, 0.09072637140183863, 1.8186348942837, 1.7991533808481424, 0.7495567966764675, -0.43989900193651216, -0.022213846995153948, 0.3740817158502805, -0.02969288790511958, 3.78309394201862, 0.3603419155095206, 12.418175625299904, 1.0166210770527906, 0.08743802776166361, 0.23157903253661472, -0.3700061900883012, -0.14498837023647934, -0.4174152101514744, 0.1772948655353681, -0.11228377839074426, 2.850509417696421, 0.7742145258645656, 0.15489259292234786, -0.6268399640178582, -0.4740475160359809, -0.2912386124479119, -0.4027639793004647, 0.09131454693641004, -0.16517343821399166, 3.469041596946675, 2.298380073348494, 0.6965418704159323, -0.37545862014212117, 0.018421354857416933, -0.7012102052407577, 5.697878331197635, 5.57678748036027, 9.447341823822347, 0.8603056137658092, -0.5529504549475808, 2.024480752410705, -0.6214797542201012, -0.10590372911562003, 2.6261569281808477, 1.2222139455206478, 1.2619064684163668, 1.5431870871660467, -0.01758764357250967, -0.38804871747410247, 1.622804048044736, 2.651164460733877, -0.026867544727151374, 0.2909485673187327, -0.276623859728155, 5.768282707177364, 1.2909673149201788, -0.41961592602274117, 0.04991093080590231, 0.5905512270619169, 2.348485227088145, 1.0830111918773788, 1.0365555122038521, -0.31584335882592984, 0.22288032388380116, -0.3701442568108376, -0.8447795359960106, 0.9489832378035173, -0.27106157257882485, -0.5051499257621233, 0.2655304936457334, 0.4312370326609783, 3.5538505731248757, 3.734735958837857, -0.3822319835550473, -1.6528527699698932, 0.05263146163452773, -0.39312213260191703, 3.0317710397742745, -0.33871674628610415, -0.3685950687088066, 2.5304632644577594, 0.6119939123235925, -0.044215515601112365, 4.349450052069172, 0.54165975403942, 0.19318422735810248, 0.18366773135027653, 0.7533904130467975, -0.6031762084049281, 3.5351746316443853, 15.373391759190648, -0.2710030345585112, -0.13394058513970905, 1.9096304567951692, -0.30179682147817954, -0.41368518643982605, 1.4948790389926978, 6.695230676538964, -0.4931916502705263, 0.13098860151444575, -0.09818306089059413, 0.6150387207253781, 0.041819788552671114, -0.19840419608817753, -0.1732798971950138, -0.08265399988693616, 1.5525152163366887, 0.58508841868752, 2.4456704593666494, 0.5859426562798721, -0.4974130092754917, 0.27116286751795193, 0.8908758545434659, -0.7392431110771392, 0.47190591665883946, -0.6163919174742173, 6.2497002273683036, -0.31525293152449385, 0.01831978769718732, 1.8169599030186394, 0.30387112651159415, -0.41202879265804254, 1.3057924131536898, -0.6052496457004094, 0.5283866047322087, 2.0271046765820766, -0.4331067651464448, 0.12051832325098881, 1.2813727458234985, 0.6752697504907684]}","{""features"": [""RSI14"", ""MACD_line"", ""MACD_signal"", ""MACD_hist"", ""ATR14"", ""BB_mid"", ""BB_upper"", ""BB_lower"", ""OBV"", ""%K"", ""%D"", ""MFI14"", ""CCI20"", ""Williams_%R"", ""ROC10"", ""GARCH_vol"", ""Dominant_Period"", ""Return1"", ""Close"", ""Volume""], ""values"": [0.1637256145477295, 0.24166101217269897, 0.26613718271255493, 0.270384281873703, 0.23849959671497345, 0.11458480358123779, 0.32055091857910156, 0.09550821781158447, 0.3327585756778717, 0.8867265582084656, 0.44670701026916504, 0.24615156650543213, 0.44287624955177307, 0.005387202836573124, 0.35742494463920593, 0.3740212023258209, 0.04873296245932579, 0.13887421786785126, 0.14707842469215393, 0.22473882138729095]}"
